remote_id	brokerage_id	sid	r	q	p	n	percentage
3215836	9325	4 Field	L	1	229	Seat 9. 	13
114516209	130	46 Field	M	4	230		14
114516146	130	47 Field	M	2	233		14
114516212	130	44 Field	P	4	233		14
3226823	9325	13 Field	M	2	239	Seats 3-4. 	13
3136481	9325	113 Loge	A	2	241	Seats 5-6. 	13
114516153	130	45 Field	P	4	242		14
114516171	130	139 Loge	T	2	242		14
114516205	130	51 Field	M	4	242		14
115599837	9025	13 Field	O	2	242	FIELD LEVEL BETWEEN HOME & 3RD BASE	13
114516210	130	46 Field	K	4	246		14
114516147	130	47 Field	K	4	250		14
114516213	130	44 Field	M	4	250		14
114516154	130	45 Field	M	4	258		14
114516206	130	51 Field	K	4	258		14
2108848	10860	9 Field	P	4	262		13
114516214	130	44 Field	K	4	266		14
114516170	130	120 Loge	T	2	267		14
114516222	130	127 Loge	T	2	267		14
3136833	9325	22 Field	F	2	269	Seats 7-8. 	13
114516155	130	45 Field	K	4	273		14
2108090	10860	8 Field	H	4	274		13
2108558	10860	2 Field	O	4	274		13
3137240	9325	6 Field	G	2	282	Seats 3-4. 	13
3204753	9325	7 Field	F	3	282	Seats 1-3. 	13
3136457	9325	10 Field	G	2	284	Seats 7-8. 	13
3163796	9325	12 Field	H	2	284	Seats 1-2. 	13
3163931	9325	8 Field	G	2	284	Seats 7-8. 	13
56474	10130	19 Field	A	4	285	eTicket	13
3163905	9325	4 Field	F	3	290	Seats 5-7. 	13
3223617	9325	44 Field Club	CC	3	290	Seats 1-3. 	13
2108523	10860	13 Field	H	4	297	ETIX	13
114516172	130	119 Loge	T	2	300		14
181133	1316	22 Field	L	6	300	eTicket	14
3228299	9325	25 Field	G	4	301	Seats 1-4. 	13
3136860	9325	25 Field	F	1	310	Seat 6. 	13
114516224	130	36 Field	S	2	315		14
3136859	9325	25 Field	E	2	320	Seats 7-8. 	13
3136829	9325	21 Field	D	2	329	Seats 1-2. 	13
3228285	9325	21 Field	D	2	339	Seats 7-8. 	13
114516225	130	36 Field	P	2	348		14
181143	1316	13 Field	L	5	354	eTicket	14
114516174	130	30 Field	S	2	356		14
114516223	130	36 Field	T	4	356		14
10950	2584	LOT B	GA1	1	382	Parking only. eTicket	13
114516175	130	30 Field	P	2	389		14
114516173	130	30 Field	T	4	397		14
114516177	130	22 Field	S	2	397		14
114516178	130	22 Field	P	2	430		14
114516157	130	35 Field	S	2	438		14
114516176	130	22 Field	T	4	438		14
114516158	130	35 Field	P	2	470		14
3223611	9325	38 Field Club	4	2	475	Seats 3-4. 	13
3223612	9325	38 Field Club	5	2	475	Seats 1-2. 	13
3224373	9325	36 Field Club	5	2	475	Seats 1-2. 	13
114516156	130	35 Field	T	4	479		14
114516166	130	23 Field	S	2	479		14
3161451	9325	34BL	5	2	499	Seats 3-4. 	13
114516167	130	23 Field	P	2	511		14
114516165	130	23 Field	T	4	520		14
114516159	130	12 Field	T	4	544		14
114516161	130	12 Field	P	2	577		14
114516160	130	12 Field	S	2	585		14
114516215	130	15 Field	T	4	585		14
114516162	130	7 Field	T	4	609		14
114516217	130	15 Field	P	2	618		14
114516216	130	15 Field	S	2	626		14
114516163	130	7 Field	S	2	642		14
114516230	130	40 Field Club	6	2	642		14
114516164	130	7 Field	P	2	650		14
114516231	130	38 Field Club	6	2	707		14
114516226	130	41BL	6	2	724		14
3223602	9325	10 Field Club	CC	1	733	Seat 9. 	13
114516227	130	39 Field Club	6	2	789		14
3161459	9325	4 Field Club	JJ	2	816	Seats 5-6. 	13
3161461	9325	8 Field Club	DD	2	816	Seats 5-6. 	13
114516228	130	37 Field Club	6	2	846		14
114516232	130	36 Field Club	6	2	862		14
114516233	130	34BL	6	2	928		14
114516236	130	8 Field Club	JJ	2	1133		14
114516234	130	4 Field Club	JJ	2	1297		14
114516240	130	9DG	JJ	2	1460		14
114516239	130	7 Field Club	JJ	2	1582		14
114516238	130	5DG	JJ	2	1704		14
114516237	130	10 Field Club	JJ	2	1826		14
3siteEntry0000760255089	5 TD	O	1	69	electronic transfer	17.647
3siteEntry0001166984654	50 UR	GG	1	69	electronic transfer	17.647
5siteEntry0002140121100	60 LR	J	1	69	electronic transfer	17.647
1siteEntry0001025475279	39 LR	R	4	75	Seats 17-20. 	17.647
5siteEntry0001497104917	Parking .5 miles from venue	GA	4	80	parking pass included. Ready to ship by 10/7/2019	17.647
114516736	130	Standing Room Only	SRO	2	88	STANDING ROOM ONLY. Ready to ship by 10/8/2019	14
1siteEntry0001271319363	50 UR	BB	2	90	Seats 3-4. 	17.647
3214813	9325	54 UR	FF	2	90	Seats 23-24. . Ready to ship by 10/6/2019	13
114516737	130	Standing Room Only	SRO	6	92	STANDING ROOM ONLY. Ready to ship by 10/8/2019	14
3214815	9325	58 UR	FF	3	92	Seats 9-11. . Ready to ship by 10/6/2019	13
114516738	130	Standing Room Only	SRO	9	93	STANDING ROOM ONLY. Ready to ship by 10/8/2019	14
3214795	9325	46 UR	DD	2	93	Seats 23-24. . Ready to ship by 10/6/2019	13
114516759	130	54 UR	JJ	4	94	Ready to ship by 10/8/2019.	14
3214802	9325	50 UR	BB	3	94	Seats 7-9. . Ready to ship by 10/6/2019	13
3214806	9325	50 UR	FF	4	94	Seats 13-16. . Ready to ship by 10/6/2019	13
114516760	130	50 UR	JJ	4	95	Ready to ship by 10/8/2019.	14
114516743	130	10 TD	O	4	96	Ready to ship by 10/8/2019.	14
114516763	130	56 LR	V	4	96	Ready to ship by 10/8/2019.	14
1603019	203	3 TD	C	4	96	Seats 1-4. . Ready to ship by 10/5/2019	14
114516761	130	46 UR	JJ	4	97	Ready to ship by 10/8/2019.	14
117010302	1248	50 UR	EE	2	97	Seats 23-24. ETICKETS	14
3137432	9325	12 TD	B	5	98	Seats 12-16. 	13
3214799	9325	49 UR	AA	3	98	Seats 1-3. . Ready to ship by 10/6/2019	13
116923199	1905	43 LR	T	2	99	Ready to ship by 10/7/2019.	13
2siteEntry0002049201959	311	O	2	100	Seats 5-6. 	17.647
3137331	9325	10 TD	B	16	100	Seats 1-16. 	13
3138092	9325	60 LR	E	21	100	Seats 1-21. . Ready to ship by 10/6/2019	13
3158122	9325	34 UR	CC	2	100	Seats 6-7. . Ready to ship by 10/6/2019	13
3158123	9325	34 UR	CC	9	100	Seats 14-22. . Ready to ship by 10/6/2019	13
3siteEntry0000423556580	2 TD	L	2	100	Seats 16-17. 	17.647
8siteEntry0000255128482	10 TD	J	4	100	aisle. Seats 19-22. 	17.647
8siteEntry0001086337106	43 LR	L	1	100	Seats 10-10. 	17.647
114516739	130	11 TD	O	4	101	Ready to ship by 10/8/2019.	14
114516767	130	57 UR	JJ	4	101	Ready to ship by 10/8/2019.	14
3138048	9325	51 LR	D	15	101	Seats 1-15. . Ready to ship by 10/6/2019	13
3138069	9325	55 LR	E	17	101	Seats 1-17. . Ready to ship by 10/6/2019	13
114516762	130	38 UR	JJ	4	102	Ready to ship by 10/8/2019.	14
114516764	130	56 LR	S	4	102	Ready to ship by 10/8/2019.	14
3137368	9325	11 TD	B	16	102	Seats 5-20. 	13
3137474	9325	13 TD	B	20	102	Seats 1-20. 	13
3138059	9325	52 LR	E	17	102	Seats 1-17. . Ready to ship by 10/6/2019	13
3138072	9325	56 LR	E	17	102	Seats 1-17. . Ready to ship by 10/6/2019	13
3138141	9325	8 TD	B	20	102	Seats 1-20. 	13
114516768	130	53 UR	JJ	4	103	Ready to ship by 10/8/2019.	14
3138105	9325	6 TD	B	20	104	Seats 1-20. 	13
3158061	9325	2 TD	J	19	104	Seats 1-19. . Ready to ship by 10/6/2019	13
114516744	130	10 TD	M	4	105	Ready to ship by 10/8/2019.	14
114516769	130	49 UR	JJ	4	105	Ready to ship by 10/8/2019.	14
114516771	130	55 LR	V	4	105	Ready to ship by 10/8/2019.	14
114516779	130	48 LR	V	4	105	Ready to ship by 10/8/2019.	14
3137970	9325	44 LR	C	15	106	Seats 1-15. . Ready to ship by 10/6/2019	13
3138006	9325	48 LR	B	15	106	Seats 1-15. 	13
3138046	9325	51 LR	B	17	106	Seats 1-17. . Ready to ship by 10/6/2019	13
3138154	9325	9 TD	B	20	106	Seats 1-20. 	13
3214175	9325	18 UR	GG	22	106	Seats 1-22. 	13
114516765	130	56 LR	P	4	107	Ready to ship by 10/8/2019.	14
3138032	9325	4 TD	B	15	107	Seats 3-17. 	13
3138125	9325	7 TD	B	20	107	Seats 1-20. 	13
3214198	9325	22 UR	AA	9	107	Seats 1-9. 	13
3137431	9325	12 TD	A	10	108	Seats 7-16. 	13
3137930	9325	3 TD	D	13	108	Seats 6-18. 	13
3137959	9325	43 LR	C	19	108	Seats 1-19. 	13
3137969	9325	44 LR	B	18	108	Seats 1-18. . Ready to ship by 10/6/2019	13
3138058	9325	52 LR	B	14	108	Seats 1-14. 	13
3213966	9325	14 UR	BB	7	108	Seats 1-7. 	13
3213968	9325	14 UR	BB	9	108	Seats 14-22. 	13
3214215	9325	29 UR	BB	9	108	Seats 1-9. 	13
3214801	9325	50 UR	AA	3	108	Seats 16-18. . Ready to ship by 10/6/2019	13
114516740	130	11 TD	M	4	109	Ready to ship by 10/8/2019.	14
114516780	130	48 LR	S	4	109	Ready to ship by 10/8/2019.	14
3137756	9325	2 TD	B	17	109	Seats 1-17. 	13
3138085	9325	5 TD	B	13	109	Seats 3-15. 	13
8siteEntry0002121241631	305	D	2	109	aisle. Seats 1-2. 	17.647
114516770	130	41 UR	JJ	4	110	Ready to ship by 10/8/2019.	14
114516772	130	55 LR	S	4	110	Ready to ship by 10/8/2019.	14
3137473	9325	13 TD	A	19	110	Seats 1-19. . Ready to ship by 10/6/2019	13
3137940	9325	40 LR	B	14	110	Seats 8-21. . Ready to ship by 10/6/2019	13
3137992	9325	47 LR	B	17	110	Seats 1-17. . Ready to ship by 10/6/2019	13
3158013	9325	21 UR	BB	9	110	Seats 1-9. . Ready to ship by 10/6/2019	13
0siteEntry0000029740793	All You Can Eat Pavilion 310	Q	6	111	Seats 1-6. 	17.647
114516775	130	47 LR	V	4	111	Ready to ship by 10/8/2019.	14
3158032	9325	25 UR	BB	9	111	Seats 1-9. 	13
3213903	9325	12 UR	EE	5	111	Seats 1-5. 	13
3137330	9325	10 TD	A	19	112	Seats 1-19. 	13
3137668	9325	1 TD	D	18	112	Seats 1-18. 	13
3137887	9325	36 LR	B	20	112	Seats 3-22. 	13
3137928	9325	3 TD	C	3	112	Seats 11-13. 	13
3158082	9325	30 UR	AA	9	112	Seats 1-9. 	13
3158118	9325	34 UR	AA	9	112	Seats 1-9. . Ready to ship by 10/6/2019	13
3214200	9325	22 UR	BB	9	112	Seats 1-9. 	13
3214213	9325	29 UR	AA	9	112	Seats 1-9. 	13
114516745	130	10 TD	K	4	113	Ready to ship by 10/8/2019.	14
114516766	130	56 LR	M	4	113	Ready to ship by 10/8/2019.	14
114516781	130	48 LR	P	4	113	Ready to ship by 10/8/2019.	14
3137910	9325	39 LR	B	21	113	Seats 1-21. . Ready to ship by 10/6/2019	13
3137958	9325	43 LR	B	16	113	Seats 3-18. . Ready to ship by 10/6/2019	13
3157988	9325	17 UR	BB	9	113	Seats 1-9. . Ready to ship by 10/6/2019	13
114516773	130	55 LR	P	4	114	Ready to ship by 10/8/2019.	14
114516783	130	44 LR	V	4	114	Ready to ship by 10/8/2019.	14
114516795	130	28 LR	V	4	114	Ready to ship by 10/8/2019.	14
3137926	9325	3 TD	B	4	115	Seats 11-14. 	13
3138104	9325	6 TD	A	19	115	Seats 1-19. 	13
3164031	9325	313	G	8	115	Seats 4-11. 	13
114516776	130	47 LR	S	4	116	Ready to ship by 10/8/2019.	14
3137367	9325	11 TD	A	15	116	Seats 5-19. 	13
3137856	9325	32 LR	C	18	116	Seats 1-18. 	13
3138005	9325	48 LR	A	16	116	Seats 1-16. 	13
3138068	9325	55 LR	A	16	116	Seats 1-16. . Ready to ship by 10/6/2019	13
3213900	9325	12 UR	BB	5	116	Seats 1-5. 	13
114516741	130	11 TD	K	4	117	Ready to ship by 10/8/2019.	14
3137755	9325	2 TD	A	13	117	Seats 3-15. 	13
3137875	9325	35 LR	B	18	117	Seats 3-20. . Ready to ship by 10/6/2019	13
3137925	9325	3 TD	A	17	117	Seats 1-17. 	13
3138057	9325	52 LR	A	16	117	Seats 1-16. . Ready to ship by 10/6/2019	13
3138091	9325	60 LR	A	20	117	Seats 1-20. . Ready to ship by 10/6/2019	13
3138124	9325	7 TD	A	19	117	Seats 1-19. . Ready to ship by 10/6/2019	13
3138140	9325	8 TD	A	19	117	Seats 1-19. 	13
3158030	9325	25 UR	AA	9	117	Seats 1-9. 	13
114516784	130	44 LR	S	4	118	Ready to ship by 10/8/2019.	14
114516782	130	48 LR	M	4	119	Ready to ship by 10/8/2019.	14
114516796	130	28 LR	S	4	119	Ready to ship by 10/8/2019.	14
3137735	9325	28 LR	C	20	119	Seats 3-22. 	13
3138031	9325	4 TD	A	17	119	Seats 1-17. 	13
3158012	9325	21 UR	AA	9	119	Seats 14-22. 	13
3214146	9325	168 Loge	H	9	119	Seats 1-9. . Ready to ship by 10/6/2019	13
114516777	130	47 LR	P	4	120	Ready to ship by 10/8/2019.	14
119675930	9037	10 IR	K	4	120	NLDS HMGM3	14
3137968	9325	44 LR	A	18	120	Seats 1-18. . Ready to ship by 10/6/2019	13
3137991	9325	47 LR	A	16	120	Seats 1-16. . Ready to ship by 10/6/2019	13
3138045	9325	51 LR	A	16	120	Seats 1-16. . Ready to ship by 10/6/2019	13
3138153	9325	9 TD	A	19	120	Seats 1-19. 	13
5siteEntry0001714792514	2 TD	H	2	120	Seats 10-11. 	17.647
114516746	130	10 TD	H	4	121	Ready to ship by 10/8/2019.	14
114516774	130	55 LR	M	4	121	Ready to ship by 10/8/2019.	14
114516854	130	All You Can Eat Pavilion 304	Z	4	121	Ready to ship by 10/8/2019.	14
3213962	9325	14 UR	AA	7	121	Seats 3-9. 	13
114516785	130	44 LR	P	4	122	Ready to ship by 10/8/2019.	14
114516791	130	27 LR	V	4	122	Ready to ship by 10/8/2019.	14
3138071	9325	56 LR	A	16	123	Seats 1-16. . Ready to ship by 10/6/2019	13
114516755	130	24 LR	V	4	124	Ready to ship by 10/8/2019.	14
114516797	130	28 LR	P	4	124	Ready to ship by 10/8/2019.	14
3137957	9325	43 LR	A	18	124	Seats 1-18. 	13
3157987	9325	17 UR	AA	9	124	Seats 14-22. 	13
114516778	130	47 LR	M	4	125	Ready to ship by 10/8/2019.	14
3137734	9325	28 LR	B	22	125	Seats 1-22. 	13
3137838	9325	31 LR	B	20	125	Seats 1-20. 	13
3137855	9325	32 LR	B	22	125	Seats 1-22. 	13
3137938	9325	40 LR	A	21	125	Seats 1-21. . Ready to ship by 10/6/2019	13
3158065	9325	301	J	9	125	Seats 1-9. . Ready to ship by 10/6/2019	13
3158076	9325	303	G	18	125	Seats 1-18. . Ready to ship by 10/6/2019	13
3214119	9325	166 Loge	H	11	125	Seats 7-17. . Ready to ship by 10/6/2019	13
3214779	9325	165 Loge	S	8	125	Seats 5-12. . Ready to ship by 10/6/2019	13
114516742	130	11 TD	H	4	126	Ready to ship by 10/8/2019.	14
114516786	130	44 LR	M	4	126	Ready to ship by 10/8/2019.	14
3137635	9325	168 Loge	C	5	126	Seats 1-5. 	13
3137679	9325	20 IR	C	14	126	Seats 9-22. 	13
3137797	9325	309	C	16	126	Seats 2-17. 	13
3137815	9325	311	C	16	126	Seats 3-18. 	13
3137824	9325	313	C	12	126	Seats 3-14. 	13
1380028	9237	53 UR	FF	6	127	Seats 17-22. . Ready to ship by 10/5/2019	14
3137640	9325	16 IR	G	7	128	Seats 9-15. . Ready to ship by 10/6/2019	13
3137780	9325	305	C	12	128	Seats 3-14. 	13
3137823	9325	313	B	8	128	Seats 5-12. 	13
3137886	9325	36 LR	A	18	128	Seats 1-18. 	13
3202380	9325	163 Loge	N	11	128	Seats 3-13. . Ready to ship by 10/6/2019	13
3214137	9325	167 Loge	J	5	128	Seats 5-9. . Ready to ship by 10/6/2019	13
114516855	130	All You Can Eat Pavilion 304	T	4	129	Ready to ship by 10/8/2019.	14
3137631	9325	167 Loge	C	8	129	Seats 1-8. . Ready to ship by 10/6/2019	13
3137789	9325	307	C	14	129	Seats 3-16. 	13
114516787	130	15 IR	V	4	130	Ready to ship by 10/8/2019.	14
114516792	130	27 LR	S	4	130	Ready to ship by 10/8/2019.	14
114516798	130	28 LR	M	4	130	Ready to ship by 10/8/2019.	14
3137639	9325	16 IR	B	9	130	Seats 9-17. . Ready to ship by 10/6/2019	13
3137692	9325	23 LR	B	12	130	Seats 3-14. 	13
3137722	9325	27 LR	B	20	130	Seats 3-22. 	13
3138084	9325	5 TD	A	17	130	Seats 1-17. 	13
3214102	9325	164 Loge	H	8	130	Seats 1-8. 	13
805	9079	307	D	2	130	Seats 17-18. Aisle seats if entire quantity is purchased. Fourth row in this section.	14
114516756	130	24 LR	S	4	132	Ready to ship by 10/8/2019.	14
3137325	9325	10 IR	D	15	132	Seats 6-20. 	13
3137653	9325	19 IR	C	5	132	Seats 1-5. 	13
3137654	9325	19 IR	C	2	132	Seats 21-22. 	13
3137655	9325	19 IR	D	18	132	Seats 5-22. 	13
3137677	9325	20 IR	B	3	132	Seats 3-5. 	13
3137678	9325	20 IR	B	5	132	Seats 18-22. 	13
3137627	9325	166 Loge	B	15	133	Seats 1-15. 	13
3137666	9325	1 TD	A	3	133	Seats 11-13. 	13
3137770	9325	303	D	12	133	Seats 1-12. 	13
3137813	9325	311	B	4	133	Seats 3-6. 	13
3137814	9325	311	B	6	133	Seats 13-18. 	13
3137874	9325	35 LR	A	18	133	Seats 1-18. . Ready to ship by 10/6/2019	13
794	9079	307	C	2	133	Seats 17-18. Aisle seats if entire quantity is purchased. Third row in this section.	14
114516807	130	10 IR	V	4	134	Ready to ship by 10/8/2019.	14
114516862	130	307	Z	4	134	Ready to ship by 10/8/2019.	14
3137322	9325	10 IR	B	12	134	Seats 2-13. . Ready to ship by 10/6/2019	13
3137595	9325	15 IR	D	13	134	Seats 3-15. 	13
3137909	9325	39 LR	A	17	134	Seats 5-21. 	13
3137366	9325	11 IR	H	17	135	Seats 5-21. 	13
3137760	9325	301	C	2	135	Seats 5-6. 	13
3137761	9325	301	D	8	135	Seats 1-8. 	13
3202352	9325	161 Loge	M	2	135	Seats 15-16. 	13
3202354	9325	161 Loge	N	7	135	Seats 13-19. 	13
3202358	9325	161 Loge	S	8	135	Seats 7-14. 	13
3202377	9325	163 Loge	J	2	135	Seats 7-8. 	13
3214083	9325	162 Loge	N	19	135	Seats 1-19. 	13
3137623	9325	165 Loge	B	14	136	Seats 1-14. . Ready to ship by 10/6/2019	13
3137705	9325	24 LR	B	8	136	Seats 1-8. 	13
114516751	130	166 Loge	T	4	137	Ready to ship by 10/8/2019.	14
114516856	130	All You Can Eat Pavilion 304	R	4	137	Ready to ship by 10/8/2019.	14
3137652	9325	19 IR	B	3	137	Seats 20-22. . Ready to ship by 10/6/2019	13
3164037	9325	All You Can Eat Pavilion 314	G	16	137	Seats 4-19. . Ready to ship by 10/6/2019	13
114516788	130	15 IR	S	4	138	Ready to ship by 10/8/2019.	14
114516793	130	27 LR	P	4	138	Ready to ship by 10/8/2019.	14
3137361	9325	11 IR	D	11	138	Seats 8-18. . Ready to ship by 10/6/2019	13
3137618	9325	164 Loge	B	15	138	Seats 1-15. . Ready to ship by 10/6/2019	13
3137769	9325	303	C	6	138	Seats 11-16. 	13
3137788	9325	307	B	8	138	Seats 7-14. . Ready to ship by 10/6/2019	13
3137796	9325	309	B	18	138	Seats 1-18. 	13
3214051	9325	160 Loge	N	19	138	Seats 1-19. 	13
3137593	9325	15 IR	B	9	139	Seats 9-17. . Ready to ship by 10/6/2019	13
114516757	130	24 LR	P	4	141	Ready to ship by 10/8/2019.	14
114516863	130	307	T	4	142	Ready to ship by 10/8/2019.	14
3164025	9325	All You Can Eat Pavilion 312	G	19	142	Seats 1-19. 	13
3202348	9325	161 Loge	J	4	142	Seats 13-16. 	13
114516799	130	6 IR	V	4	143	Ready to ship by 10/8/2019.	14
114516808	130	10 IR	S	4	143	Ready to ship by 10/8/2019.	14
3137614	9325	163 Loge	B	11	143	Seats 5-15. 	13
3137675	9325	20 IR	A	1	143	Seat 5. 	13
3137676	9325	20 IR	A	3	143	Seats 20-22. . Ready to ship by 10/6/2019	13
3163980	9325	All You Can Eat Pavilion 304	K	19	143	Seats 1-19. 	13
3137612	9325	162 Loge	D	8	144	Seats 7-14. 	13
3164001	9325	All You Can Eat Pavilion 308	G	14	144	Seats 5-18. 	13
3164015	9325	All You Can Eat Pavilion 310	H	19	144	Seats 1-19. 	13
3137626	9325	166 Loge	A	15	145	Seats 1-15. . Ready to ship by 10/6/2019	13
3137779	9325	305	B	10	145	Seats 5-14. 	13
3202339	9325	160 Loge	J	2	145	Seats 9-10. . Ready to ship by 10/6/2019	13
3214050	9325	160 Loge	M	17	145	Seats 1-17. . Ready to ship by 10/6/2019	13
114516752	130	166 Loge	P	4	146	Ready to ship by 10/8/2019.	14
114516789	130	15 IR	P	4	146	Ready to ship by 10/8/2019.	14
114516794	130	27 LR	M	4	146	Ready to ship by 10/8/2019.	14
114516811	130	162 Loge	T	4	146	Ready to ship by 10/8/2019.	14
114516857	130	All You Can Eat Pavilion 304	O	4	146	Ready to ship by 10/8/2019.	14
3137359	9325	11 IR	B	4	146	Seats 3-6. . Ready to ship by 10/6/2019	13
3137360	9325	11 IR	B	3	146	Seats 13-15. . Ready to ship by 10/6/2019	13
3137610	9325	162 Loge	B	15	146	Seats 1-15. . Ready to ship by 10/6/2019	13
3137638	9325	16 IR	A	13	146	Seats 7-19. . Ready to ship by 10/6/2019	13
3138138	9325	8 IR	G	5	147	Seats 9-13. . Ready to ship by 10/6/2019	13
114516758	130	24 LR	M	4	149	Ready to ship by 10/8/2019.	14
3163977	9325	All You Can Eat Pavilion 304	G	19	149	Seats 1-19. 	13
3163988	9325	All You Can Eat Pavilion 306	G	19	149	Seats 1-19. 	13
3202291	9325	157 Loge	T	6	149	Seats 19-24. 	13
114516747	130	165 Loge	T	4	150	Ready to ship by 10/8/2019.	14
114516864	130	307	R	4	150	Ready to ship by 10/8/2019.	14
114516800	130	6 IR	S	4	151	Ready to ship by 10/8/2019.	14
114516803	130	5 IR	V	4	151	Ready to ship by 10/8/2019.	14
114516809	130	10 IR	P	4	151	Ready to ship by 10/8/2019.	14
3158070	9325	All You Can Eat Pavilion 302	G	7	151	Seats 3-9. . Ready to ship by 10/6/2019	13
3158071	9325	All You Can Eat Pavilion 302	H	9	151	Seats 1-9. . Ready to ship by 10/6/2019	13
3137321	9325	10 IR	A	13	152	Seats 7-19. . Ready to ship by 10/6/2019	13
3137599	9325	160 Loge	D	14	152	Seats 3-16. . Ready to ship by 10/6/2019	13
3137733	9325	28 LR	A	22	152	Seats 1-22. . Ready to ship by 10/6/2019	13
3137837	9325	31 LR	A	16	152	Seats 7-22. . Ready to ship by 10/6/2019	13
3137854	9325	32 LR	A	22	152	Seats 1-22. . Ready to ship by 10/6/2019	13
3138102	9325	6 IR	F	20	152	Seats 1-20. . Ready to ship by 10/6/2019	13
3138132	9325	8 IR	C	6	152	Seats 11-16. . Ready to ship by 10/6/2019	13
3138135	9325	8 IR	E	18	152	Seats 3-20. . Ready to ship by 10/6/2019	13
3202299	9325	158 Loge	K	9	152	Seats 15-23. 	13
114516753	130	166 Loge	M	4	154	Ready to ship by 10/8/2019.	14
114516812	130	162 Loge	P	4	154	Ready to ship by 10/8/2019.	14
114516858	130	All You Can Eat Pavilion 304	K	4	154	Ready to ship by 10/8/2019.	14
3137621	9325	165 Loge	A	9	155	Seats 1-9. . Ready to ship by 10/6/2019	13
114516790	130	15 IR	M	4	156	Ready to ship by 10/8/2019.	14
3137583	9325	158 Loge	C	22	156	Seats 1-22. . Ready to ship by 10/6/2019	13
3137597	9325	160 Loge	B	15	156	Seats 1-15. . Ready to ship by 10/6/2019	13
3137604	9325	161 Loge	C	6	156	Seats 9-14. 	13
3137605	9325	161 Loge	D	8	156	Seats 1-8. 	13
114516748	130	165 Loge	P	4	158	Ready to ship by 10/8/2019.	14
114516865	130	307	O	4	158	Ready to ship by 10/8/2019.	14
114516870	130	161 Loge	T	4	158	Ready to ship by 10/8/2019.	14
3137617	9325	164 Loge	A	15	158	Seats 1-15. 	13
3137768	9325	303	B	16	158	Seats 1-16. 	13
3137809	9325	All You Can Eat Pavilion 310	C	16	158	Seats 1-16. 	13
